Dallas Barber and Stylist College,Dallas,TX
NorthShore University HealthSystem - Evanston Hospital,Evanston,IL
Faith International University,Tacoma,WA
Family of Faith College,Shawnee,OK
Hood Theological Seminary,Salisbury,NC
Illinois Welding School,Bartonville,IL
Instituto Pre-Vocacional e Indust de Puerto Rico,Arecibo,PR
International Technological University,San Jose,CA
"Irene's Myomassology Institute, Inc.",Southfield,MI
Jay's Technical Institute,Houston,TX
La Lan 2000 Computer Training Center,Los Angeles,CA
Minneapolis School of Massage and Bodywork,Minneapolis,MN
Mr. John's School of Cosmetology & Nails,Jacksonville,IL
North Central Industrial Technical Education,Ridgway,PA
NTMA Training Centers of Southern California,Santa Fe Springs,CA
American Institute - Lauderdale Lakes,Margate,FL
Software Education of America,Brea,CA
South Florida Institute of Technology,Miami,FL
Southeastern Institute - North Charleston,North Charleston,SC
Toni & Guy Hairdressing Academy - Colorado Springs,Colorado Springs,CO
Trend Barber College,Houston,TX
Illinois CareerPath Institute,Chicago,IL
Cortiva Institute - Brian Utting School of Massage,Seattle,WA
Valley Grande Institute for Academic Studies,Weslaco,TX
West Coast University,North Hollywood,CA
Williamson College,Franklin,TN
Music City Barber College LLC,Nashville,TN
Illinois Eastern Community Colleges,Olney,IL
Triangle Tech Inc,Sunbury,PA
Harrison Career Institute - Clifton,Clifton,NJ
DigiPen Institute of Technology,Redmond,WA
California College of Vocational Careers,Bakersfield,CA
Connecticut Center for Massage Therapy - Groton,Groton,CT
Pierpont Community and Technical College,Fairmont,WV
Career Institute of Health and Technology,Rego Park,NY
American College of Healthcare Sciences,Portland,OR
Virginia College Technical,Pelham,AL
Colorado Media School,Lakewood,CO
Nevada Career Academy,Sparks,NV
Empire Beauty School - Framingham,Framingham,MA
High-Tech Institute - Atlanta,Marietta,GA
Everest Institute,Norcross,GA
School of Health,Macon,GA
Gemological Institute of America-Los Angeles,Culver City,CA
Charlie's Guard-Detective Bureau and Academy,Aguadilla,PR
Everest College - Chicago,Chicago,IL
Remington College-Cleveland West Campus,North Olmsted,OH
Northcentral University,San Diego,CA
Edutek College,Stow,OH
Bayamon Community College,Bayamon,PR
Folsom Lake College,Folsom,CA
LeGrand Institute of Cosmetology Inc,Camden,SC
Harrison Career Institute - Baltimore,Baltimore,MD
Cambridge Technical Institute,San Juan,PR
Bold Beauty Academy,Billings,MT
ATI College,Norwalk,CA
Advance Science Institute,Hialeah,FL
Advanced College,South Gate,CA
Advance Tech College,Bayamon,PR
Advanced Training Associates,El Cajon,CA
American Advanced Technicians Institute,Hialeah,FL
Baptist University of the Americas,San Antonio,TX
"The Beauty Institute, Inc.",West  Palm Beach,FL
Beis Medrash Heichal Dovid,Far Rockaway,NY
Bellefonte Academy of Beauty,Russell,KY
Blue Cliff Career College,Mobile,AL
Burlington Technical Center,Burlington,VT
Carnegie Career College,Suffield,OH
Paul Mitchell the School Gastonia,Gastonia,NC
Cassia Beauty College,New Orleans,LA
Chetta's Academy of Hair and Nails,Port Angeles,WA
Community Enhancement Services - CES College,Burbank,CA
Computer Tutor Business and Technical Institute,Modesto,CA
Conservatory of Cosmetology,Columbus,OH
Mid City College,Baton Rouge,LA
Auguste Escoffier School of Culinary Arts,Austin,TX
Culinary Institute LeNotre,Houston,TX
Dade Medical College - Miami,Miami,FL
Escuela Hotelera de San Juan,Hato Rey,PR
Expertise Cosmetology Institute,Las Vegas,NV
Paul Mitchell The School - Monroe,Monroe,WI
Gates College,Redondo Beach,CA
Hawaii Technology Institute,Honolulu,HI
Orion Institute,Perrysburg,OH
Health Works Institute,Bozeman,MT
"In Session, Arts of Cosmetology Beauty School",Saginaw,MI
Moore Career College,Baton Rouge,LA
Industrial Technical College,Humacao,PR
Institute of Beauty Occupations and Technology,Moca,PR
Institute of Clinical Acupuncture & Oriental Medicine,Honolulu,HI
Institute of Hair Design,Shawnee,OK
MedTech College,Atlanta,GA
Jones International University,Centennial,CO
Leston College,Bayamon,PR
Liberty Training Institute,Los Angeles,CA
Lynndale Fundamentals of Beauty School,El Dorado,AR
Medical Professional Institute,Malden,MA
Charlotte Christian College and Theological Seminary,Charlotte,NC
Nightingale College,Ogden,UT
Omnitech Institute,Atlanta,GA
PITC Institute,Wyncote,PA
Shore Academy,Point Pleasant,NJ
Silicon Valley University,San Jose,CA
Skinworks School of Advanced Skincare,Salt Lake City,UT
Southeastern Institute - Columbia,Columbia,SC
St Charles School of Massage Therapy,Saint Charles,MO
Tap This Valley Works CET,Roanoke,VA
Prospect Career College,Washington,DC
Total Look School of Cosmetology & Massage Therapy,Cresco,IA
Training Solutions Inc,New York,NY
Turning Point Beauty College,Casa Grande,AZ
Unitech Training Academy - Lafayette,Lafayette,LA
Mountwest Community and Technical College,Huntington,WV
Stanton Beauty College Inc,Ada,OK
Kanawha Valley Community and Technical College,South Charleston,WV
Toyota Technological Institute at Chicago,Chicago,IL
Brown Mackie College - Fort Worth,Hurst,TX
"University of California, Merced",Merced,CA
Remington College-Nashville Campus,Nashville,TN
Central Methodist University,Fayette,MO
Silicon Valley College-Emeryville,Emeryville,CA
North-West College - Riverside,Riverside,CA
Everest Institute - Eagan,Eagan,MN
WyoTech - Oakland,Oakland,CA
Colegio Tecnico de Electricidad Galloza,Aguada,PR
"Arthur's Beauty College, Inc. - Pine Bluff",Pine Bluff,AR
Vatterott College - St. Charles Campus,St. Charles,MO
The Chubb Institute-Westbury,Westbury,NY
Banner Institute,Chicago,IL
Banner College-Arlington,Arlington,VA
Spa Tech Institute - Ipswich,Ipswich,MA
Spa Tech Institute - Westboro,Westboro,MA
Spa Tech Institute - Plymouth,Plymouth,MA
Bridgemont Community and Technical College,Montgomery,WV
Neumont University,Salt Lake City,UT
Academy for Five Element Acupuncture,Gainesville,FL
American Academy of Acupuncture and Oriental Medicine,Roseville,MN
Arizona School of Acupuncture and Oriental Medicine,Tucson,AZ
Dragon Rises College of Oriental Medicine,Gainesville,FL
Eastern School of Acupuncture and Traditional Medicine,Bloomfield,NJ
Phoenix Institute of Herbal Medicine and Acupuncture,Phoenix,AZ
Hawaii College of Oriental Medicine,Hilo,HI
Touro University California,Vallejo,CA
American Medical Sciences Center,Glendale,CA
Maria Parham Hospital School of Medical Technology,Henderson,NC
Denver Family Institute,Denver,CO
Family Therapy/Play Therapy Institute,Aurora,CO
Maternidad La Luz,El Paso,TX
Midwives College of Utah,Salt Lake City,UT
National College of Midwifery,Taos,NM
National Midwifery Institute,Bristol,VT
Planned Parenthood Federation of America,Philadelphia,PA
Philadelphia Child and Family Trng,Philadelphia,PA
WestGate Training & Consult. Network,Spartanburg,SC
Virginia Tech University Falls Church,Falls Church,VA
Aurora Family Services,Milwaukee,WI
Reformed Theological Seminary,Jackson,MS
ABC Adult School,Cerritos,CA
"College for Financial Planning, Inc.",Centennial,CO
Alamdea Adult School,Alameda,CA
Alhambra Adult Education,Alhambra,CA
United States Air Force Academy,USAF Academy,CO
Anaheim Adult Education School,Anaheim,CA
Azusa Adult School,Glendora,CA
Bakersfield Adult Schools,Bakersfield,CA
Bassett Adult School,LaPuente,CA
Belmont Community Adult School,Los Angeles,CA
Benjamin Franklin Community Adult School,Los Angeles,CA
Berkeley Adult School,Berkeley,CA
Maple Springs Baptist Bible College and Seminary,Capital Heights,MD
Burbank Adult School,Burbank,CA
Carolina Graduate School of Divinity,Greensboro,NC
Community Christian College,Redlands,CA
Calipatria Adult School,Calipatria,CA
Oxford Graduate School,Dayton,TN
Patrick Henry College,Purcellville,VA
The National Massage Therapy Institute - Wilmington,Wilmington,DE
Central Adult High School,Los Angeles,CA
Central Coast Adult School - California Men's Colony,San Luis Obispo,CA
Central County Occupational Center/Program,San Jose,CA
Carlson College of Massage Therapy,Anamosa,IA
BMSI Institute,Overland Park,KS
Lakewood School of Therapeutic Massage,Port Huron,MI
Mississippi School of Therapeutic Massage,Jackson,MS
Healing Hands Institute for Massage Therapy,Westwood,NJ
Body Therapy Institute,Siler City,NC
Institute of Therapeutic Massage & Movement,Nashville,TN
Tennessee School of Massage,Memphis,TN
The National Massage Therapy Institute - Falls Church,Fall Church,VA
Chuckawalla Valley Adult School,Blythe,CA
Mountain State School of Massage,Charleston,WV
Blue Sky School of Professional Massage - Grafton,Grafton,WI
Compton Adult School,Compton,CA
Conejo Valley Adult School,Thousand Oaks,CA
Contra Costa Adult School,Richmond,CA
Corona-Norco Adult School,Corona,CA
Creekside Adult School - Mule Creek State Prison,Ione,CA
Rhodec International,Quincy,MA
U.S. Army Command and General Staff College,Fort Leavenworth,KS
Hawaii Tokai International College,Honolulu,HI
New Britain School of Nurse Anesthesia,New Britain,CT
Wolford College,Naples,FL
Delano Adult School,Delano,CA
Desert Oasis Adult School - Ironwood State Prison,Blythe,CA
East Los Angeles Skills Center,Los Angeles,CA
Our Lady of Lourdes Medical Center,Camden,NJ
East Side Union High School District Adult School,San Jose,CA
Edward Shands Adult School,Oakland,CA
El Camino Real Community Adult School,Woodland Hills,CA
El Dorado Adult School,Diamond Springs,CA
"El Prado Adult School, Frontera Calif. Institution for Women",Carona,CA
Elk Grove Adult & Community Education,Sacramento,CA
Evans Community Adult School,Los Angeles,CA
Westside Community Adult School,Los Angeles,CA
Fairfield-Suisun Adult School,Fairfield,CA
Farrington Community School for Adults,Honolulu,HI
Federal Correctional Institution - Dublin,Dublin,CA
Folsom-Cordova Adult School/Community Education Center,Rancho Cordova,CA
Fremont Adult & Continuing Education,Fremont,CA
Fremont-Washington Community Adult School,Los Angeles,CA
Fremont School for Adults,Sacramento,CA
Fresno ROP,Fresno,CA
Garden Grove Adult Education,Garden Grove,CA
Gardena-Carson Community Adult School,Gardena,CA
Garfield Community Adult School,Los Angeles,CA
Golden Hills Adult School,Avenal,CA
Golden Oak Adult School,Valencia,CA
"Granite Adult School - California State Prison, Sacramento",Represa,CA
Twin Rivers Adult School,North Highlands,CA
Greystone Adult School - Folsom State Prison,Represa,CA
Hacienda La Puente Adult Education,La Puente,CA
Harbor Community Adult School,San Pedro,CA
Hayward Adult School,Hayward,CA
Hilo Community School for Adults,Hilo,HI
Hollywood Community Adult School,Los Angeles,CA
Huntington Beach Adult School,Huntington Beach,CA
Huntington Park - Bell Community Adult School,Huntington Park,CA
Imperial Valley ROP,El Centro,CA
Inglewood Community Adult School,Inglewood,CA
Inland Valley Education Center - Calif. Institution for Men,Chino,CA
Jefferson Community Adult School,Los Angeles,CA
Jordan-Locke Community Adult School,Los Angeles,CA
Berks Career and Technolgy Center,Leesport,PA
SUN Area Career and Technology Center,New Berlin,PA
Charleston Area Medical Center- School of Nursing Anesthesia,Charleston,WV
Kauai Community School for Adults,"Lihue, Kauai",HI
Kern Union High School District ROC/P,Bakersfield,CA
Kaiser Permanente School of Allied Health,Richmond,CA
Kings County ROP,Hanford,CA
Kona Community School for Adults,Kailua-Kona,HI
Los Angeles County ROP,Downey,CA
Los Angeles Technology Center,Los Angeles,CA
Los Angeles Community Adult School,Los Angeles,CA
Marie C. Romero Adult School - North Kern State Prison,Delano,CA
McKinley Community School for Adults,Honolulu,HI
Merced Adult School,Merced,CA
Metropolitan Adult Education Program,San Jose,CA
Metropolitan Skills Center,Los Angeles,CA
Mission Valley ROC/P,Fremont,CA
Moanalaua/Aiea Community School for Adults,Honolulu,HI
Monrovia Community Adult School,Monrovia,CA
Montebello Adult Schools,Montebello,CA
Mountain View Adult School - High Desert State Prison,Susanville,CA
Mountain View - Los Altos Adult Education,Mountain View,CA
New Horizons Adult School - California State Prison,Lancaster,CA
North Hollywood - Polytechnic Community Adult School,Sun Valley,CA
North Orange County Regional Occupational Program,Anaheim,CA
Norwalk - La Mirada Adult School,Norwalk,CA
Otay Mesa Adult School - R.J. Donovan Correctional Facility,San Diego,CA
Oxnard Adult School,Oxnard,CA
Pacific Grove Adult School,Pacific Grove,CA
Palo Alto Adult School,Palo Alto,CA
Paramount Adult Education Center,Paramount,CA
Pittsburg Adult Education Center,Pittsburg,CA
Pleasant Valley Adult School - Pleasant Valley State Prison,Coalinga,CA
"Proteus, Inc.",Visalia,CA
Naval School of Health Sciences,Portsmouth,VA
Redlands Adult School,Redlands,CA
Reseda Community Adult School,Reseda,CA
Rio Salinas Adult School - Salinas Valley State Prison,Soledad,CA
Riverside Adult School,Riverside,CA
"Riverside County Office of Education, Vocational Ed/ROP",Riverside,CA
Robert E. Burton Adult School,San Quentin,CA
"Academy of Hair Design, Inc.",Springfield,MO
Roosevelt Community Adult School,Los Angeles,CA
Brite Divinity School of Texas Christian University,Ft. Worth,TX
Rowland Adult and Community Education,Rowland Heights,CA
Sacramento Job Corps Center,Sacramento,CA
Salinas Adult School,Salinas,CA
San Bernardino County ROP,San Bernardino,CA
San Diego County ROP,San Diego,CA
San Diego Job  Corps Center,Imperial Beach,CA
San Juan Adult Education,Carmichael,CA
San Jose Job Corps Center,San Jose,CA
Yavapai County Community Health Care Services,Prescott Valley,AZ
White Mountains Community College,Berlin,NH
San Mateo Adult School,San Mateo,CA
Santa Clara Adult Community & Educational Options Center,Santa Clara,CA
Santa Cruz Adult Education,Santa Cruz,CA
Santa Cruz County ROP,Capitola,CA
Sierra Conservation Center Adult School,Jamestown,CA
Sierra Vista Adult School - Central Calif. Women's Facility,Chowchilla,CA
South Gate Community Adult School,South Gate,CA
South San Francisco Adult Education,South San Francisco,CA
Sunnyvale - Cupertino Adult & Community Education,Sunnyvale,CA
Sweetwater Union High School District - Adult Education,Chula Vista,CA
Telachapi Adult School - Calif. Correctional Institution,Tehachapi,CA
Federal Correctional Institution - Terminal Island,Terminal Island,CA
Knox Theological Seminary,Fort Lauderdale,FL
Mesa Community College - Boswell,Sun City,AZ
Southern Illinois Collegiate Common Market,Herrin,IL
Northwest Health System,Springdale,AR
Glendale Memorial Hospital,Glendale,CA
Art and Science Institute of Cosmetology and Massage Therapy,Fairmont,WV
Quantum Helicopters,Chandler,AZ
Ave Maria University,Ave Maria,FL
Public Health Foundation,Irwindale,CA
American College of California,San Francisco,CA
California College of Communication,Campbell,CA
JEM College,Corona,CA
Moreno Valley College,Moreno Valley,CA
CIT College of InfoMedical Technology - Fullerton,Fullerton,CA
Aveda Fredric's Instutute,West Chester,OH
John Leland Center for Theological Studies,Arlington,VA
